,Borehole,Depth,Temperature,Longitude,Latitudes,link,Data Contact,Country
14232,CA-9921,250.0,7.08,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9921.html,J-C Mareschal,CA
14233,CA-9922,70.0,6.35,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14234,CA-9922,80.0,6.36,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14235,CA-9922,90.0,6.39,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14236,CA-9922,100.0,6.43,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14237,CA-9922,110.0,6.49,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14238,CA-9922,120.0,6.55,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14239,CA-9922,130.0,6.57,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14240,CA-9922,140.0,6.6,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14241,CA-9922,150.0,6.65,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14242,CA-9922,160.0,6.71,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14243,CA-9922,170.0,6.76,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14244,CA-9922,180.0,6.82,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14245,CA-9922,190.0,6.87,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14246,CA-9922,200.0,6.94,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14247,CA-9922,210.0,7.0,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14248,CA-9922,220.0,7.06,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14249,CA-9922,230.0,7.13,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14250,CA-9922,240.0,7.19,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14251,CA-9922,250.0,7.25,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14252,CA-9922,260.0,7.32,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14253,CA-9922,270.0,7.39,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14254,CA-9922,280.0,7.46,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14255,CA-9922,290.0,7.53,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14256,CA-9922,300.0,7.6,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14257,CA-9922,310.0,7.67,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14258,CA-9922,320.0,7.74,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14259,CA-9922,330.0,7.82,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14260,CA-9922,340.0,7.88,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14261,CA-9922,350.0,7.96,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14262,CA-9922,360.0,8.04,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14263,CA-9922,370.0,8.12,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14264,CA-9922,380.0,8.2,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14265,CA-9922,390.0,8.27,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14266,CA-9922,400.0,8.35,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14267,CA-9922,410.0,8.42,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14268,CA-9922,420.0,8.5,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14269,CA-9922,430.0,8.58,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14270,CA-9922,440.0,8.65,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14271,CA-9922,450.0,8.73,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14272,CA-9922,460.0,8.81,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14273,CA-9922,470.0,8.89,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14274,CA-9922,480.0,8.97,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14275,CA-9922,490.0,9.05,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14276,CA-9922,500.0,9.14,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14277,CA-9922,510.0,9.22,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14278,CA-9922,520.0,9.3,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14279,CA-9922,530.0,9.39,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14280,CA-9922,540.0,9.48,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14281,CA-9922,550.0,9.6,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14282,CA-9922,560.0,9.72,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9922.html,J-C Mareschal,CA
14283,CA-9923,30.0,5.11,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14284,CA-9923,40.0,5.21,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14285,CA-9923,50.0,5.28,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14286,CA-9923,60.0,5.35,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14287,CA-9923,70.0,5.42,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14288,CA-9923,80.0,5.48,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14289,CA-9923,90.0,5.55,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14290,CA-9923,100.0,5.62,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14291,CA-9923,110.0,5.7,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14292,CA-9923,120.0,5.78,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14293,CA-9923,130.0,5.85,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14294,CA-9923,140.0,5.93,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14295,CA-9923,150.0,6.01,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14296,CA-9923,160.0,6.1,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14297,CA-9923,170.0,6.19,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14298,CA-9923,180.0,6.26,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14299,CA-9923,190.0,6.34,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14300,CA-9923,200.0,6.41,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14301,CA-9923,210.0,6.5,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14302,CA-9923,220.0,6.58,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14303,CA-9923,230.0,6.66,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14304,CA-9923,240.0,6.75,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14305,CA-9923,250.0,6.84,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14306,CA-9923,260.0,6.92,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14307,CA-9923,270.0,7.01,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14308,CA-9923,280.0,7.1,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14309,CA-9923,290.0,7.19,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14310,CA-9923,300.0,7.27,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14311,CA-9923,310.0,7.37,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14312,CA-9923,320.0,7.45,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14313,CA-9923,330.0,7.54,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14314,CA-9923,340.0,7.62,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14315,CA-9923,350.0,7.71,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14316,CA-9923,360.0,7.79,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14317,CA-9923,370.0,7.88,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14318,CA-9923,380.0,7.96,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14319,CA-9923,390.0,8.04,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14320,CA-9923,400.0,8.1,-109.52,58.23,http://geothermal.earth.lsa.umich.edu/DATA/CA-9923.html,J-C Mareschal,CA
14321,CA-JM-a,20.0,5.77,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14322,CA-JM-a,22.1,5.74,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14323,CA-JM-a,25.2,5.68,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14324,CA-JM-a,30.4,5.64,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14325,CA-JM-a,35.1,5.62,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14326,CA-JM-a,40.3,5.6,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14327,CA-JM-a,45.3,5.6,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14328,CA-JM-a,50.4,5.63,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14329,CA-JM-a,55.6,5.65,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14330,CA-JM-a,60.2,5.69,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14331,CA-JM-a,64.8,5.78,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14332,CA-JM-a,70.2,5.85,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14333,CA-JM-a,75.3,5.94,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14334,CA-JM-a,80.3,6.04,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14335,CA-JM-a,85.2,6.14,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14336,CA-JM-a,90.5,6.25,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14337,CA-JM-a,95.0,6.34,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14338,CA-JM-a,100.4,6.48,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14339,CA-JM-a,105.4,6.62,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14340,CA-JM-a,110.2,6.76,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14341,CA-JM-a,115.0,6.93,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14342,CA-JM-a,120.3,7.08,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14343,CA-JM-a,125.1,7.25,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14344,CA-JM-a,130.3,7.41,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14345,CA-JM-a,135.4,7.6,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14346,CA-JM-a,140.6,7.78,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14347,CA-JM-a,145.5,7.94,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14348,CA-JM-a,150.0,8.09,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14349,CA-JM-a,155.2,8.26,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14350,CA-JM-a,160.8,8.45,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14351,CA-JM-a,165.4,8.6,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14352,CA-JM-a,170.0,8.74,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14353,CA-JM-a,175.3,8.9,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14354,CA-JM-a,180.3,9.06,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14355,CA-JM-a,185.4,9.22,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14356,CA-JM-a,190.3,9.39,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14357,CA-JM-a,195.2,9.54,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14358,CA-JM-a,200.2,9.72,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14359,CA-JM-a,205.5,9.88,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14360,CA-JM-a,210.3,10.05,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14361,CA-JM-a,215.3,10.19,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14362,CA-JM-a,220.5,10.36,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14363,CA-JM-a,225.3,10.53,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14364,CA-JM-a,230.1,10.7,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14365,CA-JM-a,235.3,10.89,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14366,CA-JM-a,240.4,11.07,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14367,CA-JM-a,245.2,11.22,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14368,CA-JM-a,250.2,11.42,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14369,CA-JM-a,255.2,11.6,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14370,CA-JM-a,260.4,11.8,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14371,CA-JM-a,265.4,11.98,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14372,CA-JM-a,270.4,12.17,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14373,CA-JM-a,275.4,12.35,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14374,CA-JM-a,280.3,12.5,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14375,CA-JM-a,285.5,12.77,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14376,CA-JM-a,290.5,12.94,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14377,CA-JM-a,295.3,13.11,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14378,CA-JM-a,300.1,13.27,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14379,CA-JM-a,305.3,13.46,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14380,CA-JM-a,310.4,13.65,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14381,CA-JM-a,315.4,13.81,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14382,CA-JM-a,320.4,13.99,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14383,CA-JM-a,325.4,14.16,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14384,CA-JM-a,330.2,14.33,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14385,CA-JM-a,335.4,14.52,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14386,CA-JM-a,340.3,14.71,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14387,CA-JM-a,345.2,14.89,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14388,CA-JM-a,350.4,15.07,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14389,CA-JM-a,355.1,15.24,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14390,CA-JM-a,360.2,15.43,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14391,CA-JM-a,365.4,15.61,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14392,CA-JM-a,370.1,15.81,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14393,CA-JM-a,375.4,16.04,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14394,CA-JM-a,380.1,16.21,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14395,CA-JM-a,385.0,16.4,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14396,CA-JM-a,390.5,16.61,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14397,CA-JM-a,395.2,16.8,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14398,CA-JM-a,400.6,16.97,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14399,CA-JM-a,405.6,17.25,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14400,CA-JM-a,410.1,17.43,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14401,CA-JM-a,415.0,17.64,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14402,CA-JM-a,420.2,17.82,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14403,CA-JM-a,425.4,17.98,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14404,CA-JM-a,430.2,18.22,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14405,CA-JM-a,435.2,18.34,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14406,CA-JM-a,440.3,18.52,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14407,CA-JM-a,445.3,18.72,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14408,CA-JM-a,450.2,18.9,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14409,CA-JM-a,455.4,19.08,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14410,CA-JM-a,461.4,19.28,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14411,CA-JM-a,465.2,19.41,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14412,CA-JM-a,470.2,19.54,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14413,CA-JM-a,475.5,19.78,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14414,CA-JM-a,480.1,19.96,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14415,CA-JM-a,485.2,20.14,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14416,CA-JM-a,490.1,20.29,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14417,CA-JM-a,495.4,20.49,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14418,CA-JM-a,500.1,20.66,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14419,CA-JM-a,505.2,20.83,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14420,CA-JM-a,510.2,20.97,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14421,CA-JM-a,515.2,21.12,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14422,CA-JM-a,520.1,21.28,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14423,CA-JM-a,525.1,21.41,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
14424,CA-JM-a,529.8,21.52,-107.12,52.02,http://geothermal.earth.lsa.umich.edu/DATA/CA-JM-a.html,J. Majorowicz,CA
